address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan,latitude,longitude
Igeldammsgatan 22D,8000000,5630.0,2022-11-14,89.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3378281,18.0248166
Valhallavägen 154,10300000,2323.0,2022-11-14,109.0,3.0,0,1,0,0,0,0,0,1,0,0,59.3394723,18.0946627
Roslagsgatan 35A,4900000,2269.0,2022-11-14,47.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3484869,18.057186
John Ericssonsgatan 11A,3325000,2110.0,2022-11-14,33.0,1.5,1,0,0,0,0,1,0,0,0,0,59.3289937,18.0371415
Ringvägen 129A,4250000,1831.0,2022-11-14,48.0,2.0,1,0,0,0,0,0,0,0,1,0,59.30829720000001,18.0782177
Heleneborgsgatan 30,5100000,2961.0,2022-11-13,57.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3193035,18.0371056
Stigbergsgatan 32 B,8300000,3354.0,2022-11-13,72.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3164074,18.0875413
Bondegatan 81,3065000,1730.0,2022-11-13,32.0,1.5,1,0,0,0,0,0,0,0,1,0,59.313591,18.0959419
Tunnelgatan 1B,5400000,2527.0,2022-11-13,55.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3367567,18.0644152
Götgatan 92 B,3750000,1429.0,2022-11-13,38.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3099679,18.0747625
Messeniusgatan 6,2950000,2059.0,2022-11-13,31.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3305265,17.9997312
Hantverkargatan 79B,18500000,4479.0,2022-11-13,168.0,7.0,1,1,0,1,0,1,0,0,0,0,59.3310199,18.0304182
Blekholmsterrassen 7 - Accepterat pris!,3325000,3557.0,2022-11-13,44.0,1.5,1,0,0,0,0,0,1,0,0,0,59.3309577,18.0522285
Östermalmsgatan 34,18250000,1506.0,2022-11-12,139.0,4.0,1,0,0,1,0,0,0,1,0,0,59.3431031,18.0714562
Grindsgatan 33,6795000,2452.0,2022-11-12,78.0,2.5,1,0,0,0,0,0,0,0,1,0,59.3096809,18.0671767
Lorensbergsgatan 3A,2650000,1751.0,2022-11-12,25.6,1.0,1,0,0,1,0,0,0,0,1,0,59.31936220000001,18.0342295
Tjustgatan 2,3400000,3401.0,2022-11-12,40.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3122069,18.0702824
Folkungagatan 128,6500000,2976.0,2022-11-12,60.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31545629999999,18.087431
Hallandsgatan 50B,3350000,2171.0,2022-11-12,38.0,2.0,0,0,0,0,0,0,0,0,1,0,59.31101270000001,18.071952
Franzéngatan 74,5500000,3814.0,2022-11-11,78.0,2.0,1,1,0,0,0,1,0,0,0,0,59.33880689999999,18.0051314
Sågargatan 14,3400000,2776.0,2022-11-11,41.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3142239,18.0911599
Kindstugatan 18,4600000,2138.0,2022-11-11,39.0,2.0,0,0,0,0,0,0,0,0,0,0,59.3244198,18.0718473
Torsgatan 56,6500000,3024.0,2022-11-11,76.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34313779999999,18.0364817
Valhallavägen 152B,3260000,1170.0,2022-11-11,28.0,1.0,1,1,0,0,0,0,0,1,0,0,59.3396434,18.0922678
Pär Lagerkvists gata 24,4275000,2725.0,2022-11-11,55.0,2.0,1,1,0,0,0,1,0,0,0,0,59.339581,18.006617
Stagneliusvägen 23,3775000,3317.0,2022-11-11,48.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3275164,18.0104162
Roslagsgatan 54,10900000,4590.0,2022-11-11,91.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3500197,18.056634
Karlaplan 15A,10850000,3925.0,2022-11-11,94.0,4.0,1,0,0,1,0,0,0,1,0,0,59.33918019999999,18.091135
Hjärnegatan 2,8995000,3687.0,2022-11-11,80.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3324875,18.0426581
Tobaksspinnargatan 4,3335000,2025.0,2022-11-11,43.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3182302,18.0303474
Döbelnsgatan 69,19100000,5477.0,2022-11-11,167.0,5.0,1,0,0,1,0,0,0,0,0,1,59.34382160000001,18.0584628
Gästrikegatan 16A,6480000,1939.0,2022-11-11,55.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3418464,18.0401507
Grevgatan 19A,11000000,2932.0,2022-11-11,79.0,3.0,0,0,0,1,0,0,0,1,0,0,59.3338266,18.0838566
Skånegatan 57A,10500000,3583.0,2022-11-11,90.0,4.0,0,0,0,1,0,0,0,0,1,0,59.31248609999999,18.0787793
Karlavägen 17,10750000,3420.0,2022-11-11,89.0,4.0,1,0,0,1,0,0,0,1,0,0,59.3426559,18.0691292
Garvargatan 14,7300000,650.0,2022-11-11,75.0,2.5,1,0,0,0,0,1,0,0,0,0,59.3283074,18.0436709
Anna Steckséns Gata 15,3350000,1907.0,2022-11-11,31.0,1.5,1,0,1,1,0,0,0,0,0,1,59.3484803,18.0342854
Vickergatan 7,3380000,2307.0,2022-11-11,41.0,2.0,0,0,0,0,0,0,0,0,1,0,59.30733279999999,18.0660309
Upplandsgatan 65,12500000,4038.0,2022-11-11,102.0,4.0,0,0,0,0,0,0,0,0,0,1,59.34389299999999,18.0469831
Metargatan 9,2650000,1526.0,2022-11-11,24.0,1.0,0,0,0,0,0,0,0,0,1,0,59.30838190000001,18.0855249
Birger Jarlsgatan 99 C (Ö.G),7350000,2622.0,2022-11-11,72.0,3.0,0,0,0,1,0,0,0,0,0,1,59.34732270000001,18.0600785
Heleneborgsgatan 8C,3300000,2151.0,2022-11-11,39.0,1.0,1,1,0,0,0,0,0,0,1,0,59.3199928,18.0423291
Ludvigsbergsgatan 13,12650000,4829.0,2022-11-11,118.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3196436,18.0554604
Fatburs Brunnsgata 18,4500000,3334.0,2022-11-11,61.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3134011,18.0639813
Roslagsgatan 41,3600000,2202.0,2022-11-11,34.0,1.0,0,0,0,0,0,0,0,0,0,1,59.3490463,18.0571624
Anna steckséns gata 15,3250000,1904.0,2022-11-11,31.0,1.0,1,0,1,0,0,0,0,0,0,1,59.3484803,18.0342854
Sven Rinmans Gata 5,2985000,1195.0,2022-11-11,30.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3292197,18.0300881
Västmannagatan 79,5100000,1748.0,2022-11-11,48.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3446061,18.0445433
Alströmergatan 8 B,12000000,5015.0,2022-11-11,120.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3358495,18.032671
Rutger Fuchsgatan 9,2850000,1861.0,2022-11-10,30.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3068589,18.0784381
Götgatan 122,8320000,4254.0,2022-11-10,99.0,5.0,1,0,0,1,0,0,0,0,1,0,59.3079599,18.0753538
Hälsingegatan 9A,8800000,3000.0,2022-11-10,67.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3418708,18.0425834
Markvardsgatan 4,6100000,2706.0,2022-11-10,58.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34409849999999,18.0595334
Tomtebogatan 49,6725000,2891.0,2022-11-10,58.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34220010000001,18.0274164
Folkskolegatan 3,3610000,2309.0,2022-11-10,39.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31810420000001,18.0298335
Pokalvägen 5,3750000,2620.0,2022-11-10,40.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31852549999999,18.0212797
Rörstrandsgatan 23,3050000,1405.0,2022-11-10,29.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3403333,18.0309035
Ynglingagatan 25,8100000,3877.0,2022-11-10,89.0,3.0,1,1,0,1,0,0,0,0,0,1,59.3482449,18.0447981
Atterbomsvägen 38,3625000,2715.0,2022-11-10,48.0,2.0,1,0,0,1,0,1,0,0,0,0,59.32790799999999,18.007007
Heleneborgsgatan 12B,12525000,4523.0,2022-11-10,127.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3198325,18.040323
Södermannagatan 58,8400000,3618.0,2022-11-10,76.0,3.0,1,0,0,1,0,0,0,0,1,0,59.30934569999999,18.0823876
Bråvallagatan 8,3150000,2157.0,2022-11-10,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.33873089999999,18.0350135
Skaraborgsgatan 9,6100000,4766.0,2022-11-10,79.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3175999,18.0697874
David Bagares Gata 12B,2595000,1141.0,2022-11-10,19.0,1.0,1,0,0,0,0,0,1,0,0,0,59.33754070000001,18.0681523
Gyllenborgsgatan 9,2100000,1112.0,2022-11-10,19.0,1.0,0,0,0,0,0,1,0,0,0,0,59.3326946,18.015965
Surbrunnsgatan 64,9550000,4273.0,2022-11-10,93.0,4.0,1,0,0,1,0,0,0,0,0,1,59.34383930000001,18.0510812
Torsgatan 50,4000000,1298.0,2022-11-10,33.5,2.0,1,0,0,0,0,0,0,0,0,1,59.34223689999999,18.0375953
Östermalmsgatan 75A,6000000,2694.0,2022-11-10,50.0,2.0,0,0,0,1,0,0,0,1,0,0,59.34103810000001,18.0830628
Hjalmar Söderbergs väg 8,4030000,2995.0,2022-11-10,48.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3323642,18.0065692
Atlasgatan 20,6995000,2234.0,2022-11-10,70.0,2.0,0,0,0,1,0,0,0,0,0,1,59.33875099999999,18.036461
Valhallavägen 38A,9050000,4754.0,2022-11-10,87.0,4.0,0,0,0,0,0,0,0,0,0,1,59.3477262,18.0634392
Brahegatan 62,12500000,5211.0,2022-11-10,95.0,3.0,1,0,0,1,0,0,0,1,0,0,59.3428456,18.0802953
Kristinebergsvägen 14,4800000,3187.0,2022-11-10,64.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3339069,18.0139586
Grev Magnigatan 19,5850000,2048.0,2022-11-10,45.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3339355,18.087714
Hagaesplanaden 76,3650000,2234.0,2022-11-10,35.0,2.0,1,0,1,1,0,0,0,0,0,1,59.3485075,18.0371781
Helgagatan 36K,3200000,1963.0,2022-11-10,35.0,1.0,0,0,0,0,0,0,0,0,1,0,59.3093422,18.0694098
Högalidsgatan 36C,5285000,2917.0,2022-11-10,51.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3184946,18.0377418
Parkgatan 14,6600000,3680.0,2022-11-10,56.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3333836,18.0356373
Norrtullsgatan 63,5000000,2800.0,2022-11-09,56.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34894569999999,18.0446583
Drottningholmsvägen 31,4750000,2796.0,2022-11-09,59.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3315936,18.0263452
Valfrid Palmgrens Gata 7,5760000,1396.0,2022-11-09,47.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3490569,18.0392056
Artillerigatan 46,5550000,0.0,2022-11-09,39.0,2.0,1,0,0,0,0,0,0,1,0,0,59.33701419999999,18.0834346
Hantverkargatan 37,4195000,1623.0,2022-11-09,42.0,2.0,1,0,0,0,0,1,0,0,0,0,59.32913079999999,18.0416458
Sankt Göransgatan 131,6060000,3493.0,2022-11-09,73.5,3.0,1,0,0,1,0,1,0,0,0,0,59.33427270000001,18.0239499
Artillerigatan 12,32000000,3049.0,2022-11-09,187.0,5.0,0,0,0,0,0,0,0,1,0,0,59.3334603,18.0806876
Linnégatan 17,4500000,1934.0,2022-11-09,40.0,1.5,1,0,0,1,0,0,0,1,0,0,59.3377231,18.0782998
Sankt Göransgatan 72,3000000,550.0,2022-11-09,26.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3335111,18.0309228
Narvavägen 33a,4200000,1676.0,2022-11-09,34.0,1.0,1,0,0,0,0,0,0,1,0,0,59.33647389999999,18.0899962
Heleneborgsgatan 6A,5150000,3290.0,2022-11-09,54.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3198993,18.0428996
Vanadisvägen 25,10800000,4927.0,2022-11-09,108.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3459003,18.0444893
Västmannagatan 87B,7675000,3701.0,2022-11-09,81.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34526649999999,18.0438265
Sankt Göransgatan 64A,3650000,1917.0,2022-11-09,42.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3332247,18.0330833
Sankt eriksgatan 99,6900000,2355.0,2022-11-09,76.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34366589999999,18.0386445
Karlsviksgatan 10,4965000,2487.0,2022-11-09,54.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3301676,18.0289213
Gyllenborgsgatan 9,3200000,1972.0,2022-11-09,40.5,1.0,0,0,0,0,0,1,0,0,0,0,59.3326946,18.015965
Folkungagatan 136A,6300000,3941.0,2022-11-09,73.0,2.5,0,0,0,0,0,0,0,0,1,0,59.3154233,18.0889842
Celsiusgatan 3A,3100000,824.0,2022-11-09,36.0,1.0,0,0,0,0,0,1,0,0,0,0,59.33292249999999,18.0385729
Svarvargatan 18,5225000,2125.0,2022-11-09,58.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3369155,18.0287658
Kattgränd 3,4650000,2154.0,2022-11-09,44.0,2.0,0,0,0,0,0,0,0,0,1,0,59.31968819999999,18.0575597
Drottninggatan 81B,6700000,1634.0,2022-11-09,64.0,3.0,1,0,0,1,0,0,0,0,0,1,59.33816729999999,18.0569743
Fredmansgatan 9A,4200000,2455.0,2022-11-09,42.0,1.5,0,0,0,0,0,0,0,0,1,0,59.3167051,18.0664614
Karlbergsvägen 82A,11800000,3735.0,2022-11-09,90.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34326249999999,18.0287772
Odengatan 62A,6000000,1044.0,2022-11-09,61.0,2.0,0,0,0,1,0,0,0,0,0,1,59.34352500000001,18.0518915
Katarina Bangata 57,3450000,2151.0,2022-11-09,39.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3094975,18.0870745
Svarvargatan 18,3350000,1390.0,2022-11-09,41.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3369155,18.0287658
Vanadisvägen 31A,10800000,3863.0,2022-11-09,85.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3455616,18.0429919
Assessorsgatan 18 C,8600000,2989.0,2022-11-09,80.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3087799,18.0683143
Rådmansgatan 76C,7400000,846.0,2022-11-09,65.4,3.0,1,0,0,0,0,0,0,0,0,1,59.33907569999999,18.0524996
Torsgatan 61,5425000,2914.0,2022-11-09,51.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3433832,18.0355774
Hantverkargatan 37,8600000,2819.0,2022-11-09,71.0,2.5,1,0,0,1,0,1,0,0,0,0,59.32913079999999,18.0416458
Lindhagensgatan 106,5600000,3795.0,2022-11-09,74.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33576050000001,18.0126385
Maria Skolgata 77 A,11550000,5953.0,2022-11-08,128.0,5.0,1,0,0,1,0,0,0,0,1,0,59.3150613,18.0558185
Åsögatan 192,5700000,3172.0,2022-11-08,67.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31445609999999,18.0913512
Harry Martinsons Gata 3,3850000,2112.0,2022-11-08,52.5,2.0,1,1,0,1,0,1,0,0,0,0,59.33929990000001,18.007652
Geijersvägen 16,4400000,2880.0,2022-11-08,60.5,2.0,1,0,0,0,0,1,0,0,0,0,59.33281710000001,18.0132022
Rådmansgatan 75,3820000,1660.0,2022-11-08,35.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3387846,18.0529414
Grindsgatan 52,6900000,3953.0,2022-11-08,83.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3090529,18.0671263
Alströmergatan 35,3370000,2084.0,2022-11-08,33.0,1.0,1,0,0,1,0,1,0,0,0,0,59.33549679999999,18.0296582
Götgatan 92A,3825000,1672.0,2022-11-08,46.0,2.0,1,0,0,0,0,0,0,0,1,0,59.30999809999999,18.074988
Mariatorget 6 A,6850000,2620.0,2022-11-08,60.0,2.0,0,0,0,1,0,0,0,0,1,0,59.31812550000001,18.0616993
Valhallavägen 172,3800000,1488.0,2022-11-08,40.0,1.5,1,0,0,1,0,0,0,1,0,0,59.33892110000001,18.0971994
Erstagatan 18,4200000,2074.0,2022-11-08,40.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31504649999999,18.0898007
Medevigatan 8,4580000,3065.0,2022-11-08,50.0,2.0,1,0,0,0,0,0,0,0,0,1,59.33922059999999,18.045597
Luntmakargatan 69,4400000,2072.0,2022-11-08,41.0,1.0,0,0,0,1,0,0,0,0,0,1,59.341106,18.0596435
John Ericssonsgatan 18,2800000,971.0,2022-11-08,23.0,1.0,1,0,0,1,0,1,0,0,0,0,59.32949529999999,18.0382068
Thorildsvägen 5,5500000,4706.0,2022-11-08,69.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33246299999999,18.0164509
Maria bangata 2B,3500000,1679.0,2022-11-08,31.0,1.5,1,1,0,0,0,0,0,0,1,0,59.3142974,18.0552172
Rådmansgatan 19,13200000,4287.0,2022-11-08,100.0,4.0,1,0,0,1,0,0,0,1,0,0,59.34277359999999,18.0665193
Lundagatan 36C 4 / 4 tr. Högst upp i huset!,5750000,2273.0,2022-11-08,45.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3190866,18.0462446
Karlbergsvägen 69B,5300000,1732.0,2022-11-08,43.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3420447,18.0307265
Tomtebogatan 48B,3955000,1397.0,2022-11-08,40.0,1.5,1,0,0,1,0,0,0,0,0,1,59.3425836,18.027079
Tegelviksgatan 61,6200000,6415.0,2022-11-08,87.5,3.0,1,0,0,1,0,0,0,0,1,0,59.3100992,18.0981981
Gjörwellsgatan 45,7650000,5335.0,2022-11-08,88.0,3.0,1,0,0,1,0,1,0,0,0,0,59.32639810000001,18.0131171
Hälsingegatan 8A,5800000,1998.0,2022-11-08,59.0,2.0,0,1,0,1,0,0,0,0,0,1,59.3439964,18.0420842
Tjärhovsgatan 5,2550000,618.0,2022-11-07,22.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31527,18.0765174
Vindragarvägen 4,2360000,1394.0,2022-11-07,22.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3185959,18.0198332
Ölandsgatan 46,3250000,2399.0,2022-11-07,36.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3086095,18.0776095
Rosenlundsgatan 24,3740000,2137.0,2022-11-07,39.0,1.5,1,0,0,1,0,0,0,0,1,0,59.316272,18.0557547
Sankt Eriksgatan 59,11700000,2955.0,2022-11-07,116.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3362247,18.0336934
Ringvägen 155,3300000,2014.0,2022-11-07,35.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3096572,18.084386
Vikingagatan 12,5500000,1309.0,2022-11-07,54.0,2.0,0,0,0,0,0,0,0,0,0,1,59.34069230000001,18.0328753
Grevgatan 49,3600000,2052.0,2022-11-07,38.0,2.0,0,0,0,0,0,0,0,1,0,0,59.3365435,18.0864829
Frejgatan 4A,6400000,2960.0,2022-11-07,61.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3487704,18.0610943
Roslagsgatan 29,4750000,3099.0,2022-11-07,47.0,2.5,1,0,0,1,0,0,0,0,0,1,59.3480461,18.0581471
Nytorgsgatan 15,4200000,2297.0,2022-11-07,40.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31659699999999,18.0808585
Torsgatan 33,2900000,595.0,2022-11-07,24.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3388106,18.0392649
Tavastgatan 23,5500000,2817.0,2022-11-06,43.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3196828,18.0615124
Brännkyrkagatan 117,2400000,1415.0,2022-11-06,31.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3173497,18.0452971
Döbelnsgatan 35,5500000,1800.0,2022-11-06,50.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34089530000001,18.0614711
Norrbackagatan 4,10100000,4412.0,2022-11-06,113.0,4.5,1,0,0,0,0,0,0,0,0,1,59.33817939999999,18.034816
Brunnsgränd 3,14000000,6142.0,2022-11-06,119.0,3.0,1,0,0,1,0,0,0,0,0,0,59.32494000000001,18.0746284
Rutger Fuchsgatan 9,2855000,1911.0,2022-11-06,31.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3068589,18.0784381
Vikingagatan 20A,3725000,1188.0,2022-11-06,34.0,1.0,0,0,0,1,0,0,0,0,0,1,59.34112259999999,18.0331788
Maria Skolgata 93,4950000,3405.0,2022-11-06,55.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3146776,18.0527157
Medevigatan 8,3700000,2416.0,2022-11-05,34.5,2.0,1,0,0,1,0,0,0,0,0,1,59.33922059999999,18.045597
Vindragarvägen 10,3840000,2627.0,2022-11-05,42.5,2.0,1,0,0,1,0,0,0,0,1,0,59.3187326,18.0185391
Västmannagatan 84,10350000,2730.0,2022-11-05,90.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34541099999999,18.044366
Birger Jarlsgatan 104J,2695000,1467.0,2022-11-05,21.0,1.0,0,0,0,0,0,0,0,0,0,1,59.34756429999999,18.0629503
Fleminggatan 61,9750000,4356.0,2022-11-05,93.0,3.0,0,0,0,1,0,1,0,0,0,0,59.3337635,18.0364871
Kocksgatan 36,4100000,2561.0,2022-11-05,50.0,3.0,1,0,0,0,0,0,0,0,1,0,59.31426390000001,18.0805624
Sankt Eriksgatan 80,5895000,29.0,2022-11-05,50.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34006780000001,18.0373011
Sveavägen 126,3900000,1669.0,2022-11-04,38.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3455516,18.0545752
Ringvägen 157,5900000,2877.0,2022-11-04,64.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3097438,18.0845472
Birger Jarlsgatan 98A,6650000,3140.0,2022-11-04,63.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3469072,18.0619765
Brännkyrkagatan 40,4000000,2550.0,2022-11-04,31.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3194307,18.0613229
Pontonjärgatan 27,8100000,3086.0,2022-11-04,76.0,3.0,1,0,0,1,0,1,0,0,0,0,59.32896299999999,18.0322865
Götgatan 92A,6275000,2552.0,2022-11-04,76.0,3.0,1,0,0,0,0,0,0,0,1,0,59.30999809999999,18.074988
Västgötagränd 1A,4400000,4323.0,2022-11-04,62.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3139755,18.0701224
Harry Martinsons gata 10,5810000,2871.0,2022-11-04,67.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3399692,18.0072478
Karlsviksgatan 19,6120000,3555.0,2022-11-04,63.5,2.5,1,0,0,1,0,1,0,0,0,0,59.33127429999999,18.0293134
Tjärhovsgatan 10,2650000,1225.0,2022-11-04,28.9,1.0,1,0,0,0,0,0,0,0,1,0,59.31491029999999,18.0753365
Karlbergsvägen 36A,14000000,3196.0,2022-11-04,116.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3428954,18.0420554
Atlasgatan 12,3220000,1279.0,2022-11-04,29.0,1.0,0,0,0,0,0,0,0,0,0,1,59.3385253,18.0380069
Reimersholmsgatan 63,10500000,6858.0,2022-11-04,105.0,3.0,0,0,0,0,0,0,0,0,1,0,59.3173086,18.0206145
Svarvargatan 7,7400000,4641.0,2022-11-04,85.0,2.5,1,0,0,0,0,1,0,0,0,0,59.3373075,18.0254975
Blekingegatan 40B,5200000,2261.0,2022-11-04,71.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3103316,18.0762992
Torbjörn Klockares Gata 6,5800000,2514.0,2022-11-04,63.0,2.0,0,0,0,0,0,0,0,0,0,1,59.34450639999999,18.0338833
Sankt eriksgatan 8,7910000,3665.0,2022-11-04,85.0,3.0,1,0,0,0,0,1,0,0,0,0,59.32972,18.0297197
Brahegatan 32,18450000,2612.0,2022-11-04,127.0,5.0,1,0,0,1,0,0,0,1,0,0,59.3398621,18.0778819
Hornsgatan 35A,7910000,2902.0,2022-11-04,84.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3185651,18.061342
Dalagatan 70 A,2775000,1340.0,2022-11-04,25.0,1.0,1,1,0,0,0,0,0,0,0,1,59.34440169999999,18.043751
Hornsgatan 33C,6050000,1280.0,2022-11-04,53.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3184163,18.0616792
Sankt Göransgatan 64B,3295000,1917.0,2022-11-04,39.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3332647,18.032781
Valfrid palmgrens gata 1,3500000,736.0,2022-11-04,25.0,1.0,1,0,0,1,0,0,0,0,0,1,59.3487319,18.0395122
Lundagatan 48A,2850000,1541.0,2022-11-04,28.0,1.5,0,0,0,0,0,0,0,0,1,0,59.318729,18.0433221
Regeringsgatan 70E,5400000,2532.0,2022-11-04,61.0,2.0,1,0,0,0,0,0,0,0,0,1,59.33675599999999,18.067673
Skånegatan 80,4500000,1980.0,2022-11-04,49.0,1.5,1,0,0,1,0,0,0,0,1,0,59.3121178,18.0797361
Karlbergsvägen 84,5540000,2922.0,2022-11-04,55.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34338109999999,18.0285782
Industrigatan 9,6000000,3566.0,2022-11-04,65.0,3.0,1,0,0,0,0,1,0,0,0,0,59.3366805,18.0295972
Anna Steckséns Gata 15,5300000,2387.0,2022-11-04,38.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3484803,18.0342854
Rutger Fuchsgatan 9,2895000,1962.0,2022-11-04,32.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3068589,18.0784381
Norrtullsgatan 11,7450000,2052.0,2022-11-04,72.0,3.0,1,1,0,1,0,0,0,0,0,1,59.3419357,18.0515661
Tomtebogatan 39A,5225000,3031.0,2022-11-04,57.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3415511,18.0287051
Emmy Rappes gata 3,4000000,2381.0,2022-11-04,40.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34836519999999,18.0332389
Reimersholmsgatan 65,5600000,4888.0,2022-11-04,70.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3175733,18.0207775
Thorildsvägen 5,5500000,5052.0,2022-11-04,75.0,3.0,1,0,0,0,0,1,0,0,0,0,59.33246299999999,18.0164509
Norr Mälarstrand 82,7100000,3951.0,2022-11-04,81.0,3.5,1,0,0,0,0,1,0,0,0,0,59.32904730000001,18.0284484
Lenngrensgatan 4,4200000,2318.0,2022-11-04,49.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3379983,18.0060254
Scheelegatan 6A,5200000,2338.0,2022-11-04,50.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3294636,18.0440707
Nybrogatan 66A,4100000,1557.0,2022-11-03,33.0,1.0,1,0,0,1,0,0,0,1,0,0,59.3412263,18.0832589
Döbelnsgatan 42A,11475000,3578.0,2022-11-03,91.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34420099999999,18.058458
Lars Forssells gata 22,7500000,3560.0,2022-11-03,82.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33833379999999,18.0049251
Tavastgatan 13,6000000,4114.0,2022-11-03,62.0,3.0,1,0,0,0,0,0,0,0,1,0,59.3198818,18.0630139
